R00000039	R00000039	100.00	1356	0	0	3890778	3892133	2431472	2430117	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3710381	3711736	2431472	2430117	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1541952	1543307	2430117	2431472	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2635576	2636931	2431472	2430117	0.0	2505
R00000039	R00000039	100.00	1356	0	0	889020	890375	2550013	2551368	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2365414	2366769	2550014	2551369	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1987702	1989057	2551369	2550014	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3551230	3552585	2550014	2551369	0.0	2505
R00000039	R00000039	99.85	1363	1	1	3120518	3121879	2636938	2635576	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2430117	2431472	2636931	2635576	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1996100	1997455	2635576	2636931	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1541952	1543307	2636931	2635576	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3710381	3711736	2635576	2636931	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3795057	3796412	2636932	2635577	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3552713	3554068	2635577	2636932	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3551230	3552585	2785969	2784614	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2365414	2366769	2785969	2784614	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3120523	3121878	2784614	2785969	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2972108	2973463	2785970	2784615	0.0	2505
R00000039	R00000039	100.00	1356	0	0	889020	890375	2785970	2784615	0.0	2505
R00000039	R00000039	99.93	1360	0	1	3551225	3552584	2972105	2973463	0.0	2505
R00000039	R00000039	100.00	1356	0	0	889020	890375	2972108	2973463	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2784615	2785970	2973463	2972108	0.0	2505
R00000039	R00000039	99.85	1363	1	1	2635576	2636938	3121879	3120518	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3551230	3552585	3121878	3120523	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2365414	2366769	3121878	3120523	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2784614	2785969	3120523	3121878	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3890778	3892133	3121879	3120524	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3710381	3711736	3121879	3120524	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1541952	1543307	3120524	3121879	0.0	2505
R00000039	R00000039	99.93	1360	0	1	2972105	2973463	3551225	3552584	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3120523	3121878	3552585	3551230	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2784614	2785969	3552585	3551230	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2430116	2431471	3552585	3551230	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1987702	1989057	3552585	3551230	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2550014	2551369	3551230	3552585	0.0	2505
R00000039	R00000039	99.85	1363	1	1	3890772	3892133	3552705	3554067	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2635577	2636932	3552713	3554068	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3120524	3121879	3711736	3710381	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2430117	2431472	3711736	3710381	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1987703	1989058	3711736	3710381	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2635576	2636931	3710381	3711736	0.0	2505
R00000039	R00000039	99.93	1359	1	0	1987699	1989057	3795054	3796412	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2635577	2636932	3796412	3795057	0.0	2505
R00000039	R00000039	99.85	1363	1	1	3552705	3554067	3890772	3892133	0.0	2505
R00000039	R00000039	100.00	1356	0	0	3120524	3121879	3892133	3890778	0.0	2505
R00000039	R00000039	100.00	1356	0	0	2430117	2431472	3892133	3890778	0.0	2505
R00000039	R00000039	100.00	1356	0	0	1987703	1989058	3892133	3890778	0.0	2505
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	890375	889021	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3120524	3121878	890375	889021	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2430117	2431471	890375	889021	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	889021	890375	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1987703	1989057	890375	889021	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2635577	2636931	889021	890375	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3551230	3552584	889021	890375	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	889021	890375	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	1543306	1541952	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3551230	3552584	1543306	1541952	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	1543306	1541952	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2550014	2551368	1543306	1541952	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2784615	2785969	1541952	1543306	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	1541952	1543306	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	1989057	1987703	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	1989057	1987703	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	1989057	1987703	0.0	2503
R00000039	R00000039	99.93	1359	0	1	2550010	2551368	1996098	1997455	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	1997455	1996101	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2784615	2785969	1997455	1996101	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	1996101	1997455	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	1996101	1997455	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3551230	3552584	1996101	1997455	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	1996101	1997455	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	2366768	2365414	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	2365414	2366768	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1996101	1997455	2365414	2366768	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2635577	2636931	2365414	2366768	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	2365414	2366768	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	2365414	2366768	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3710382	3711736	2365414	2366768	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3890779	3892133	2365414	2366768	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	2431471	2430117	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	2431471	2430117	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	2431471	2430117	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	2430117	2431471	0.0	2503
R00000039	R00000039	99.93	1359	0	1	1996098	1997455	2550010	2551368	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	2551368	2550014	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2635577	2636931	2550014	2551368	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1541952	1543306	2551368	2550014	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	2550014	2551368	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3710382	3711736	2550014	2551368	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3890779	3892133	2550014	2551368	0.0	2503
R00000039	R00000039	99.93	1359	0	1	2972105	2973463	2635574	2636931	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	2635577	2636931	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2784615	2785969	2636931	2635577	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	2635577	2636931	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2550014	2551368	2635577	2636931	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3551230	3552584	2635577	2636931	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3890779	3892133	2785969	2784615	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3710382	3711736	2785969	2784615	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	2785969	2784615	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1541952	1543306	2784615	2785969	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2635577	2636931	2785969	2784615	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1996101	1997455	2785969	2784615	0.0	2503
R00000039	R00000039	99.93	1359	0	1	2635574	2636931	2972105	2973463	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	2973463	2972109	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3120524	3121878	2973463	2972109	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2430117	2431471	2973463	2972109	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1996101	1997455	2972109	2973463	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	2972109	2973463	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1987703	1989057	2973463	2972109	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1541952	1543306	2973463	2972109	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	2972109	2973463	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3710382	3711736	2972109	2973463	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3890779	3892133	2972109	2973463	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	3121878	3120524	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	3121878	3120524	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	3121878	3120524	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	3120524	3121878	0.0	2503
R00000039	R00000039	99.64	1372	2	1	3795058	3796426	3552584	3551213	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	3551230	3552584	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1996101	1997455	3551230	3552584	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2635577	2636931	3551230	3552584	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1541952	1543306	3552584	3551230	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	3551230	3552584	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3710382	3711736	3551230	3552584	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3890779	3892133	3551230	3552584	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	3552713	3554067	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3120524	3121878	3554067	3552713	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2784615	2785969	3554067	3552713	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2430117	2431471	3554067	3552713	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1996101	1997455	3552713	3554067	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	3552713	3554067	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1987703	1989057	3554067	3552713	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2550014	2551368	3552713	3554067	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1541952	1543306	3554067	3552713	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	3552713	3554067	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3551230	3552584	3552713	3554067	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3710382	3711736	3552713	3554067	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	3711736	3710382	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2784615	2785969	3711736	3710382	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	3710382	3711736	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2550014	2551368	3710382	3711736	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	3710382	3711736	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3551230	3552584	3710382	3711736	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3552713	3554067	3710382	3711736	0.0	2503
R00000039	R00000039	99.64	1372	2	1	3551213	3552584	3796426	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3890779	3892133	3796412	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3710382	3711736	3796412	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	3796412	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1541952	1543306	3795058	3796412	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2550014	2551368	3796412	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	3796412	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	1996101	1997455	3796412	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2430117	2431471	3795058	3796412	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3120524	3121878	3795058	3796412	0.0	2503
R00000039	R00000039	100.00	1355	0	0	889021	890375	3796412	3795058	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3795058	3796412	3892133	3890779	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2784615	2785969	3892133	3890779	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2365414	2366768	3890779	3892133	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2550014	2551368	3890779	3892133	0.0	2503
R00000039	R00000039	100.00	1355	0	0	2972109	2973463	3890779	3892133	0.0	2503
R00000039	R00000039	100.00	1355	0	0	3551230	3552584	3890779	3892133	0.0	2503
R00000039	R00000039	87.08	2222	215	58	2973793	2975987	1780641	1782817	0.0	2447
R00000039	R00000039	87.07	2220	219	56	1780641	1782817	2973793	2975987	0.0	2447
R00000039	R00000039	95.71	1516	42	23	2195857	2197360	1277797	1276293	0.0	2418
R00000039	R00000039	95.71	1516	42	23	1276293	1277797	2197360	2195857	0.0	2418
R00000039	R00000039	99.92	1298	1	0	3883550	3884847	1789811	1788514	0.0	2392
R00000039	R00000039	99.92	1298	1	0	1788514	1789811	3884847	3883550	0.0	2392
R00000039	R00000039	86.24	2267	179	102	3947862	3950060	3947268	3949469	0.0	2335
R00000039	R00000039	86.24	2267	179	102	3947268	3949469	3947862	3950060	0.0	2335
R00000039	R00000039	92.58	1645	82	37	2305266	2306889	2299197	2300822	0.0	2326
R00000039	R00000039	92.58	1644	84	36	2299197	2300822	2305266	2306889	0.0	2326
R00000039	R00000039	97.16	1375	32	5	3883550	3884921	105076	103706	0.0	2316
R00000039	R00000039	97.16	1375	32	5	103706	105076	3884921	3883550	0.0	2316
R00000039	R00000039	97.20	1355	31	5	1788514	1789865	103780	105130	0.0	2285
R00000039	R00000039	97.20	1355	31	5	103780	105130	1788514	1789865	0.0	2285
R00000039	R00000039	98.65	1261	15	2	1637133	1638392	1633531	1634790	0.0	2233
R00000039	R00000039	98.65	1261	15	2	1633531	1634790	1637133	1638392	0.0	2233
R00000039	R00000039	100.00	1166	0	0	3483946	3485111	909346	908181	0.0	2154
R00000039	R00000039	100.00	1166	0	0	908181	909346	3485111	3483946	0.0	2154
R00000039	R00000039	100.00	1160	0	0	2262010	2263169	1997453	1998612	0.0	2143
R00000039	R00000039	100.00	1160	0	0	1997453	1998612	2262010	2263169	0.0	2143
R00000039	R00000039	100.00	1031	0	0	4318341	4319371	3753331	3754361	0.0	1905
R00000039	R00000039	100.00	1031	0	0	3753331	3754361	4318341	4319371	0.0	1905
R00000039	R00000039	83.09	2099	268	82	3333758	3335814	3100175	3102228	0.0	1829
R00000039	R00000039	83.10	2100	266	83	3100175	3102228	3333758	3335814	0.0	1829
R00000039	R00000039	100.00	978	0	0	1277843	1278820	1165549	1164572	0.0	1807
R00000039	R00000039	100.00	978	0	0	1164572	1165549	1278820	1277843	0.0	1807
R00000039	R00000039	87.09	1565	163	36	3765550	3767096	3751635	3753178	0.0	1735
R00000039	R00000039	87.09	1565	163	36	3751635	3753178	3765550	3767096	0.0	1735
R00000039	R00000039	99.89	910	1	0	2982945	2983854	1169297	1170206	0.0	1676
R00000039	R00000039	99.89	910	1	0	1169297	1170206	2982945	2983854	0.0	1676
R00000039	R00000039	99.89	909	1	0	2982946	2983854	1342730	1341822	0.0	1674
R00000039	R00000039	99.57	920	1	2	2982935	2983854	2829936	2829020	0.0	1674
R00000039	R00000039	99.57	920	1	2	2829020	2829936	2983854	2982935	0.0	1674
R00000039	R00000039	99.89	909	1	0	3381839	3382747	2983854	2982946	0.0	1674
R00000039	R00000039	99.89	909	1	0	1341822	1342730	2983854	2982946	0.0	1674
R00000039	R00000039	99.89	909	1	0	3481326	3482234	2982946	2983854	0.0	1674
R00000039	R00000039	99.89	909	1	0	2982946	2983854	3382747	3381839	0.0	1674
R00000039	R00000039	99.89	909	1	0	2982946	2983854	3481326	3482234	0.0	1674
R00000039	R00000039	93.76	1121	56	14	3894406	3895519	1533653	1532540	0.0	1670
R00000039	R00000039	93.76	1121	56	14	1532540	1533653	3895519	3894406	0.0	1670
R00000039	R00000039	90.87	1248	84	30	3846461	3847692	3841533	3842766	0.0	1646
R00000039	R00000039	90.87	1248	84	30	3841533	3842766	3846461	3847692	0.0	1646
R00000039	R00000039	80.66	2115	302	104	3194139	3196202	3100175	3102233	0.0	1541
R00000039	R00000039	80.67	2116	300	106	3100175	3102233	3194139	3196202	0.0	1541
R00000039	R00000039	92.01	1101	63	16	1532540	1533632	1340433	1339350	0.0	1522
R00000039	R00000039	92.01	1101	63	16	1339350	1340433	1533632	1532540	0.0	1522
R00000039	R00000039	80.45	2082	325	81	2882290	2884330	80624	82664	0.0	1515
R00000039	R00000039	80.45	2082	325	81	80624	82664	2882290	2884330	0.0	1515
R00000039	R00000039	97.83	875	14	5	2944354	2945226	1095821	1096692	0.0	1506
